key,title,label,source,source_id,arxiv_id,doi,s2_paper_id
wichern2019wham,WHAM!: Extending Speech Separation to Noisy Environments,B,arxiv,1907.01160v1,1907.01160,,a6aca3527e123849b740d63e064051a1a46ecec6
le2019sdr,SDR - half-baked or well done?,C,arxiv,1811.02508v1,1811.02508,,54feb392b834c56f45d92e2bdbebf74038126faf
ljspeech17,{The {LJ} Speech Dataset},C,keithito,https://keithito.com/LJ-Speech-Dataset/,,,
srivastava2014dropout,Dropout: a simple way to prevent neural networks from overfitting,C,semantic_scholar,34f25a8704614163c4095b3ee2fc969b60de4698,,,34f25a8704614163c4095b3ee2fc969b60de4698
nagrani2017voxceleb,VoxCeleb: a large-scale speaker identification dataset,C,arxiv,1706.08612v2,1706.08612,,8a26431833b0ea8659ef1d24bff3ac9e56dcfcd0
1360861705599880960,UTMOS: UTokyo-SaruLab System for VoiceMOS Challenge 2022,B,arxiv,2204.02152v2,2204.02152,,3021fa7790631e11e888315d387c0a442ef82ab6
zaiem2025speech,Speech Self-Supervised Representations Benchmarking: a Case for Larger Probing Heads,B,arxiv,2308.14456v2,2308.14456,,1f039ac1dce594108e074a56d253359bd78bb15d
defossez2022high,High Fidelity Neural Audio Compression,A,arxiv,2210.13438v1,2210.13438,,cdcfeb447fa8554c131c0a13a7ffcba30c0381e1
DevlinCLT19,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,C,arxiv,1810.04805v2,1810.04805,,df2b0e26d0599ce3e70df8a9da02e51594e0e992
newell2020useful,How Useful is Self-Supervised Pretraining for Visual Tasks?,B,arxiv,2003.14323v1,2003.14323,,2c7606eef27a9603d0cc94b37b9ad1690c0955dc
liu2021self,Self-supervised Learning: Generative or Contrastive,B,arxiv,2006.08218v5,2006.08218,,706f756b71f0bf51fc78d98f52c358b1a3aeef8e
JMLR:v24:22-1144,PaLM: Scaling Language Modeling with Pathways,C,arxiv,2204.02311v5,2204.02311,,094ff971d6a8b8ff870946c9b3ce5aa173617bfb
liu2023gpt,"GPT Understands, Too",C,arxiv,2103.10385v2,2103.10385,,bc37c6bdb8f39929a58b30464f72d6aa46cddc17
speechbrain_ravanelli,Open-Source Conversational AI with SpeechBrain 1.0,C,arxiv,2407.00463v5,2407.00463,,65cec875dcacadf6df860853c09125dc966084f4
wang2024evaluating,Evaluating Text-to-Speech Synthesis from a Large Discrete Token-based Speech Language Model,B,arxiv,2405.09768v1,2405.09768,,18f41334b89014a85c39cef0f9b71be4dcb0f960
wang2023neural,Neural Codec Language Models are Zero-Shot Text to Speech Synthesizers,B,arxiv,2301.02111v1,2301.02111,,c2f91f35df893714418cc29096083dce0b441229
kharitonov2023speak,"Speak, Read and Prompt: High-Fidelity Text-to-Speech with Minimal Supervision",B,arxiv,2302.03540v1,2302.03540,,071d021ef9dcd83686d7b12bec2e13283b2f048f
shi2021discretization,Discretization and Re-synthesis: an alternative method to solve the Cocktail Party Problem,C,arxiv,2112.09382v2,2112.09382,,9b71542ef5d5178041048b9a330309053bb0bcfc
erdogan2023tokensplit,"TokenSplit: Using Discrete Speech Representations for Direct, Refined, and Transcript-Conditioned Speech Separation and Recognition",B,arxiv,2308.10415v1,2308.10415,,b7bd040a9d9165efe6fc213382a0d0f97128331a
puvvada2023discrete,Discrete Audio Representation as an Alternative to Mel-Spectrograms for Speaker and Speech Recognition,B,semantic_scholar,c78d2a875f6cfd3a7b70c8d4c03a828894146892,,,c78d2a875f6cfd3a7b70c8d4c03a828894146892
wu2024codecfake,CodecFake: Enhancing Anti-Spoofing Models Against Deepfake Audios from Codec-Based Speech Synthesis Systems,B,arxiv,2406.07237v1,2406.07237,,57a82c09c32d44d5582103adee8c6723bd5edabf
ren2024emo,EMO-Codec: An In-Depth Look at Emotion Preservation capacity of Legacy and Neural Codec Models With Subjective and Objective Evaluations,B,arxiv,2407.15458v4,2407.15458,,80355cdd5282a068bc204b66221a24964e0d2d02
mousavi2024,How Should We Extract Discrete Audio Tokens from Self-Supervised Models?,A,semantic_scholar,40875b1e950fe6636ef277df4ed6d501f4933307,,,40875b1e950fe6636ef277df4ed6d501f4933307
korvas_2014,"""Free {E}nglish and {C}zech telephone speech corpus shared under the {CC}-{BY}-{SA} 3.0 license""",C,lrec_conf,lrec2014:535,,,
han2020contextnet,ContextNet: Improving Convolutional Neural Networks for Automatic Speech Recognition with Global Context,B,arxiv,2005.03191v3,2005.03191,,1bd7d2932de819ed1087b6453ef2c0be9f781ac1
snyder2018x,X-Vectors: Robust DNN Embeddings for Speaker Recognition,B,semantic_scholar,389cd9824428be98a710f5f4de67121a70c15fd3,,,389cd9824428be98a710f5f4de67121a70c15fd3
wang2018additive,Additive Margin Softmax for Face Verification,C,arxiv,1801.05599v4,1801.05599,,9fc17fa5708584fa848164461f82a69e97f6ed69
bastianelli2020slurp,SLURP: A Spoken Language Understanding Resource Package,C,arxiv,2011.13205v1,2011.13205,,11aba1be0ccdbe291fc4e469e458b832d5228203
warden2017speech,Speech Commands: A Dataset for Limited-Vocabulary Speech Recognition,C,arxiv,1804.03209v1,1804.03209,,da6e404d8911b0e5785019a79dc8607e0b313dc4
tacotron2,Natural TTS Synthesis by Conditioning WaveNet on Mel Spectrogram Predictions,B,arxiv,1712.05884v2,1712.05884,,1a2599e467e855f845dcbf9282f8bdbd97b85708
guided-attention,Efficiently Trainable Text-to-Speech System Based on Deep Convolutional Networks with Guided Attention,B,arxiv,1710.08969v2,1710.08969,,4ae0aed52bf2d68586f04887cbf98834e01fc782
levenshtein,"Binary codes capable of correcting deletions, insertions, and reversals",C,semantic_scholar,b2f8876482c97e804bb50a5e2433881ae31d0cdd,,,b2f8876482c97e804bb50a5e2433881ae31d0cdd
dwer,Sequential Multi-Frame Neural Beamforming for Speech Separation and Enhancement,B,arxiv,1911.07953,1911.07953,,72858af574469350ebe64aa5a920e643f37232d9
abouelenin2025phi,Phi-4-Mini Technical Report: Compact yet Powerful Multimodal Language Models via Mixture-of-LoRAs,B,arxiv,2503.01743v2,2503.01743,,f6e39cee044a03747fbb4b20e335b640b43b884c
chang2024speechprompt,SpeechPrompt: Prompting Speech Language Models for Speech Processing Tasks,B,arxiv,2408.13040v1,2408.13040,,c62ec2d7020f1028c5eefde3d27e2fff0722a600
cp-decomposition,The Expression of a Tensor or a Polyadic as a Sum of Products,C,semantic_scholar,5265853dd172f6afe0ff1e820a0cc7bd0e58c765,,,5265853dd172f6afe0ff1e820a0cc7bd0e58c765
dubey2024icassp,ICASSP 2023 Deep Noise Suppression Challenge,B,arxiv,2303.11510v2,2303.11510,,f9f92c6df5375d6876cf1e8f77c75b94ae30487e
gemmeke2017audio,Audio Set: An ontology and human-labeled dataset for audio events,C,semantic_scholar,5ba2218b708ca64ab556e39d5997202e012717d5,,,5ba2218b708ca64ab556e39d5997202e012717d5
fonseca2021fsd50k,FSD50K: An Open Dataset of Human-Labeled Sound Events,C,arxiv,2010.00475v2,2010.00475,,5260c6b7b402ffae46bc53b337c71e7b80239432
bogdanov2019mtg,The MTG-Jamendo Dataset for Automatic Music Tagging,C,semantic_scholar,23037085b0815455e6d47333089b925c8c0e21d5,,,23037085b0815455e6d47333089b925c8c0e21d5
mysore2014can,"Can we Automatically Transform Speech Recorded on Common Consumer Devices in Real-World Environments into Professional Production Quality Speech?—A Dataset, Insights, and Challenges",C,semantic_scholar,5aa5d627f4741eaeec41d59efe6589e71a3080c6,,,5aa5d627f4741eaeec41d59efe6589e71a3080c6
vctk2017,CSTR VCTK Corpus: English Multi-speaker Corpus for CSTR Voice Cloning Toolkit (version 0.92),C,semantic_scholar,df40f83f5420f73b22562f3554e1e3bd4a5c1ef5,,,df40f83f5420f73b22562f3554e1e3bd4a5c1ef5
reddy2022dnsmos,DNSMOS P.835: A Non-Intrusive Perceptual Objective Speech Quality Metric to Evaluate Noise Suppressors,C,arxiv,2110.01763v4,2110.01763,,d49a6c071dc94c90538592a1067efdb1d193aa69
valentinibotinhao2016voicebank,Investigating RNN-based speech enhancement methods for noise-robust Text-to-Speech,B,semantic_scholar,0764300b1ba8c29e25e748c1df2851feba8ea1b6,,,0764300b1ba8c29e25e748c1df2851feba8ea1b6
cosentino2020librimix,LibriMix: An Open-Source Dataset for Generalizable Speech Separation,C,arxiv,2005.11262v1,2005.11262,,8793b3e9b1d2b2b448b343edb9e9a8a8c3553a92
gulati_conformer,Conformer: Convolution-augmented Transformer for Speech Recognition,B,arxiv,2005.08100v1,2005.08100,,0170fc76e934ee643f869df18fb617d5357e8b4e
zhan2024anygpt,AnyGPT: Unified Multimodal LLM with Discrete Sequence Modeling,B,arxiv,2402.12226v5,2402.12226,,14191e9f12913ad8c7ac6e1188682afac04aad09
xin2024bigcodec,BigCodec: Pushing the Limits of Low-Bitrate Neural Speech Codec,A,arxiv,2409.05377v1,2409.05377,,18118403b611ac0fa2ed91f5cf9408111f8683c2
niu2024ndvq,NDVQ: Robust Neural Audio Codec with Normal Distribution-Based Vector Quantization,A,arxiv,2409.12717v1,2409.12717,,2b4a517485c681d0af82bff7bda491bfb1bc86f8
siuzdak2024snac,SNAC: Multi-Scale Neural Audio Codec,A,arxiv,2410.14411v1,2410.14411,,8f33eafe5972bf2f8dda26b3a80f9a1cf200e7a1
chiu2022bestrq,Self-supervised Learning with Random-projection Quantizer for Speech Recognition,B,arxiv,2202.01855v2,2202.01855,,3be6e8af61c3eb022fb07aea2d6aaf8b11be510c
zhang2023googleusm,Google USM: Scaling Automatic Speech Recognition Beyond 100 Languages,B,arxiv,2303.01037v3,2303.01037,,777317e5af8742b30408e98778fa067750e69f78
langman2024spectral,Spectral Codecs: Improving Non-Autoregressive Speech Synthesis with Spectrogram-Based Audio Codecs,B,arxiv,2406.05298,2406.05298,,ebd38925932ecf752668bc974038aa8d5618525e
gu2024esc,ESC: Efficient Speech Coding with Cross-Scale Residual Vector Quantized Transformers,A,arxiv,2404.19441v3,2404.19441,,d6cb9dc51ac532d62e5b0cf514c7c47ba9c1e371
tang2024singomd,SingOMD: Singing Oriented Multi-resolution Discrete Representation Construction from Speech Models,B,semantic_scholar,b7359944a3a8d9a8a6d4acd83e7a507a4da1094a,,,b7359944a3a8d9a8a6d4acd83e7a507a4da1094a
shi2024mmm,MMM: Multi-Layer Multi-Residual Multi-Stream Discrete Speech Representation from Self-supervised Learning Model,B,arxiv,2406.09869v1,2406.09869,,b131599d88c0544ff9b1c714b3bc971ee362f45a
messica2024nast,NAST: Noise Aware Speech Tokenization for Speech Language Models,B,arxiv,2406.11037v1,2406.11037,,d2d36ba44417e86e1b8324ba5f40189f71e23b39
chen-etal-2024-towards-robust,Towards Robust Speech Representation Learning for Thousands of Languages,B,arxiv,2407.00837v2,2407.00837,,ad63a1e67eae4b404a40b820bfde8f869e9d23bf
zhang2023speechgpt,SpeechGPT: Empowering Large Language Models with Intrinsic Cross-Modal Conversational Abilities,B,arxiv,2305.11000v2,2305.11000,,5cac6430bd379c9d2fe13137dfd6ae7721a2679f
valin2012definition,Definition of the Opus Audio Codec.,C,rfc_editor,RFC6716,,,ce6784cb8deaf3a05d3395e2624c02e8796a30e5
dietz2015overview,Overview of the EVS codec architecture,C,semantic_scholar,d63c953aa3a7327202d7af9baeda6fd0a646d5a5,,,d63c953aa3a7327202d7af9baeda6fd0a646d5a5
fma_dataset,FMA: A Dataset For Music Analysis,C,arxiv,1612.01840v3,1612.01840,,9a82095be10926f0a52f8f9939deadfe39be2184
evans2025stable,Stable Audio Open,C,arxiv,2407.14358v2,2407.14358,,5bdd70adec5b1546f2eb917fc5e3c5042d73ccca
van2022comparison,A Comparison of Discrete and Soft Speech Units for Improved Voice Conversion,B,arxiv,2111.02392v2,2111.02392,,a41cc3d098d8d1539e9f2b608a5d43c433f56d7a
guo2024socodec,SoCodec: A Semantic-Ordered Multi-Stream Speech Codec for Efficient Language Model Based Text-to-Speech Synthesis,B,arxiv,2409.00933v1,2409.00933,,f28bff4fcadb7252492ab2b3557f3895b617dfb9
casanova2024lfsc,Low Frame-rate Speech Codec: a Codec Designed for Fast High-quality Speech LLM Training and Inference,A,arxiv,2409.12117v1,2409.12117,,69b4384bf62077504eeaa0185b3079cf1b62e70f
ren2024ticodec,Fewer-token Neural Speech Codec with Time-invariant Codes,A,arxiv,2310.00014v2,2310.00014,,c57c2b454747021eb11412bfbac6f2d668c9a644
parker2024scaling,Scaling Transformers for Low-Bitrate High-Quality Speech Coding,A,arxiv,2411.19842v1,2411.19842,,4d46eb61b055a603242cd6ae220c47540ef1be9d
bai2024dmel,dMel: Speech Tokenization made Simple,A,arxiv,2407.15835,2407.15835,,4393655baf5a41bf365741bf2b6de89a43c35ad0
ai2024apcodec,APCodec: A Neural Audio Codec with Parallel Amplitude and Phase Spectrum Encoding and Decoding,A,arxiv,2402.10533v2,2402.10533,,1e88ef9ca616aa908511987f26d781027bc44f2f
kolbaek2017multitalker,Multitalker Speech Separation With Utterance-Level Permutation Invariant Training of Deep Recurrent Neural Networks,B,semantic_scholar,256ad591c6fd5269fc6f88b9715bf379f210f53d,,,256ad591c6fd5269fc6f88b9715bf379f210f53d
piczak2015esc,ESC: Dataset for Environmental Sound Classification,C,semantic_scholar,99e6f700d374e34c8376f1f43af994b278924f28,,,99e6f700d374e34c8376f1f43af994b278924f28
tzanetakis2002musical,Musical genre classification of audio signals,B,semantic_scholar,7ab881283270e427b05c6e9469562ff39dd6282a,,,7ab881283270e427b05c6e9469562ff39dd6282a
li2023mert,MERT: Acoustic Music Understanding Model with Large-Scale Self-supervised Training,B,arxiv,2306.00107v5,2306.00107,,fb08b08916caab4b22c60fa96753f6b9a5886d75
kong2020panns,PANNs: Large-Scale Pretrained Audio Neural Networks for Audio Pattern Recognition,B,arxiv,1912.10211v5,1912.10211,,65d53938a12c77e7920b8eb3a49df249c978ba3f
wang2022usb,USB: A Unified Semi-supervised Learning Benchmark for Classification,B,arxiv,2208.07204v2,2208.07204,,fdd69dd6ad2be28c6864b7330ccc1311e284cc5c
mousavi2024dasb,DASB - Discrete Audio and Speech Benchmark,B,arxiv,2406.14294v2,2406.14294,,1d3b4bd9b04c83c8ff7e75bc951b98d263f05bd1
wang2023lmvc,LM-VC: Zero-shot Voice Conversion via Speech Generation based on Language Models,B,arxiv,2306.10521v2,2306.10521,,df6b38c4f89949891147dd19b059d2b179579ec3
maimon2023speaking,Speaking Style Conversion in the Waveform Domain Using Discrete Self-Supervised Units,B,arxiv,2212.09730v2,2212.09730,,6e97c068d7756d4eb6e98c8e85e891a6c8436147
wang2024streamvoice,StreamVoice: Streamable Context-Aware Language Modeling for Real-time Zero-Shot Voice Conversion,B,arxiv,2401.11053v5,2401.11053,,f7fcb8dd8ccfd3d4e718aee5d9aa938f2edc9005
shi2024espnet,"ESPnet-Codec: Comprehensive Training and Evaluation of Neural Codecs for Audio, Music, and Speech",B,arxiv,2409.15897v2,2409.15897,,a70673e7e99383b22149a5aed45223da45274709
vashishth2024stab,STAB: Speech Tokenizer Assessment Benchmark,B,arxiv,2409.02384v1,2409.02384,,334578ad65ee70f55cbdd4c9b4bd974873889cea
zen2019libritts,LibriTTS: A Corpus Derived from LibriSpeech for Text-to-Speech,C,semantic_scholar,2789b6c84ba1422746246685001accba5563e7c1,,,2789b6c84ba1422746246685001accba5563e7c1
7178964,Librispeech: An ASR corpus based on public domain audio books,C,semantic_scholar,34038d9424ce602d7ac917a4e582d977725d4393,,,34038d9424ce602d7ac917a4e582d977725d4393
lam2023efficient,Efficient Neural Music Generation,B,arxiv,2305.15719v1,2305.15719,,38b93d01e08ab19ada89a40051a1ed4309fbe834
rouard2024audio,Audio Conditioning for Music Generation via Discrete Bottleneck Features,B,arxiv,2407.12563v2,2407.12563,,36b15349d94afd5a51eb812f61eec12410720cd2
chen2024musicldm,MusicLDM: Enhancing Novelty in Text-to-Music Generation Using Beat-Synchronous Mixup Strategies,B,arxiv,2308.01546v1,2308.01546,,464edfd902f652d3ab6a25dbb6d9fa47cc3246a9
yang2024generative,Generative De-Quantization for Neural Speech Codec via Latent Diffusion,B,arxiv,2311.08330v2,2311.08330,,6e3dac065a85363081a81e1a056f0e853a5d00e7
li2024single,Single-Codec: Single-Codebook Speech Codec towards High-Performance Speech Generation,B,arxiv,2406.07422v1,2406.07422,,f2ede1390afd4917d1f5e83f70319339998e76f8
huang2023repcodec,RepCodec: A Speech Representation Codec for Speech Tokenization,A,semantic_scholar,8b6c00246a0ae34f097aa64af7d9cb35b2b43a30,,,8b6c00246a0ae34f097aa64af7d9cb35b2b43a30
siuzdak2023vocos,Vocos: Closing the gap between time-domain and Fourier-based neural vocoders for high-quality audio synthesis,C,arxiv,2306.00814v3,2306.00814,,9dfd2248d66f7227eb8a2b5d29064acf66174c9a
kang2024libriheavy,"Libriheavy: a 50,000 hours ASR corpus with punctuation casing and context",C,arxiv,2309.08105v2,2309.08105,,e99b45179686982401d2d6ec919e42b327f04c0b
maimon2024suite,Salmon: A Suite for Acoustic Language Model Evaluation,B,arxiv,2409.07437v3,2409.07437,,85c4badd3e854796757e9ae704bc0315df859276
LMCodec,Towards Codec-LM Co-design for Neural Codec Language Models,B,semantic_scholar,9ae0d46500c36c58533ad0b456f517d0b4da17b4,,,9ae0d46500c36c58533ad0b456f517d0b4da17b4
bie2024learning,Learning Source Disentanglement in Neural Audio Codec,A,arxiv,2409.11228v2,2409.11228,,d14bf4a3baa4e8129052314afb962719bfc707a3
liu2024semanticodec,SemantiCodec: An Ultra Low Bitrate Semantic Audio Codec for General Sound,A,arxiv,2405.00233v2,2405.00233,,3118e392300426c5ada1309560773a434c1b70b3
jiang22_interspeech,Cross-Scale Vector Quantization for Scalable Neural Speech Coding,A,arxiv,2207.03067v1,2207.03067,,fa204168971a9e733e74c95e2d62517c4dcce751
yang2024qwen2,Qwen2 Technical Report,C,arxiv,2407.10671v4,2407.10671,,54fb839f621e3fe787437ab8ca5f37e7e4726bfe
huang2022mulan,MuLan: A Joint Embedding of Music Audio and Natural Language,B,arxiv,2208.12415v1,2208.12415,,df08b4b9a66dfa849dc8ac7c8fcf2900467f749e
turetzky_last_2024,LAST: Language Model Aware Speech Tokenization,B,arxiv,2409.03701v2,2409.03701,,b6272e96c7e6228b0ecbf4d7f0aeb3f4bc789376
nguyen2024spiritlminterleavedspokenwritten,SpiRit-LM: Interleaved Spoken and Written Language Model,B,semantic_scholar,7547e30ba98a0217f07a6bb9fc393902bbc89269,,,7547e30ba98a0217f07a6bb9fc393902bbc89269
nguyen2020zeroresourcespeechbenchmark,The Zero Resource Speech Benchmark 2021: Metrics and baselines for unsupervised spoken language modeling,B,arxiv,2011.11588v2,2011.11588,,29911d41f88c0f6412ea0b4112bc6c3c37377ba1
manilow2019cutting,Cutting Music Source Separation Some Slakh: A Dataset to Study the Impact of Training Data Quality and Quantity,C,arxiv,1909.08494v1,1909.08494,,6235de880364a1c4dedd6b446a7dd55f925a95fb
arnault2020urban,Urban Sound Classification : striving towards a fair comparison,B,arxiv,2010.11805v1,2010.11805,,722afa4dc4acd0b6148bab531cc5e800f0d30c22
wisdom2021s,What’s all the Fuss about Free Universal Sound Separation Data?,C,semantic_scholar,1932eb0e2ede027909ef42bfa065d9983824e0a9,,,1932eb0e2ede027909ef42bfa065d9983824e0a9
hershey2016deep,Deep clustering: Discriminative embeddings for segmentation and separation,C,arxiv,1508.04306v1,1508.04306,,3332dc72fbe3907e45e8a500c6a1202ad5092c0f
liu2024revisiting,Revisiting Self-supervised Learning of Speech Representation from a Mutual Information Perspective,B,arxiv,2401.08833v1,2401.08833,,94d336ff0f1b5d769baa9cd47382c3754dc7ae33
chung2025kad,KAD: No More FAD! An Effective and Efficient Evaluation Metric for Audio Generation,B,arxiv,2502.15602v2,2502.15602,,f0b0b2c3fe5f9c1b35c83e3b8087e3d51f987736
fadtk,Adapting Frechet Audio Distance for Generative Music Evaluation,B,arxiv,2311.01616v2,2311.01616,,2bde41144a00389a4efbea7d8e9b00e232f6591d
koutini2021passt,Efficient Training of Audio Transformers with Patchout,C,arxiv,2110.05069v3,2110.05069,,c397d0e17ced17e72aa3fc0df645eeabcabc32de
san2023discrete,From Discrete Tokens to High-Fidelity Audio Using Multi-Band Diffusion,B,arxiv,2308.02560v2,2308.02560,,bca9507a2f6bd3379db34ab2ef4295dbdf503a67
yang2023diffsound,Diffsound: Discrete Diffusion Model for Text-to-sound Generation,B,arxiv,2207.09983v2,2207.09983,,c036f75da24ba64a583e0b6d41c5b792347bffa6
wu2023large,Large-scale Contrastive Language-Audio Pretraining with Feature Fusion and Keyword-to-Caption Augmentation,B,arxiv,2211.06687v4,2211.06687,,e9bc29cfcfbea4d137652d10715a9c9389349a90
huang2023make,Make-An-Audio: Text-To-Audio Generation with Prompt-Enhanced Diffusion Models,B,arxiv,2301.12661v1,2301.12661,,6d1433f3342fbee85ad1e2809e62734aec5c3853
audiocaps,AudioCaps: Generating Captions for Audios in The Wild,B,semantic_scholar,c4798919e74411d87f7745840e45b8bcf61128ff,,,c4798919e74411d87f7745840e45b8bcf61128ff
macs,Diversity and Bias in Audio Captioning Datasets,C,semantic_scholar,2ee853d36dced58204983c1bb108c14d3310cd2c,,,2ee853d36dced58204983c1bb108c14d3310cd2c
liu2023audioldm,AudioLDM: Text-to-Audio Generation with Latent Diffusion Models,B,semantic_scholar,fa0f3d8aa20e8987dbc7a516d5399cfa3dc97b1b,,,fa0f3d8aa20e8987dbc7a516d5399cfa3dc97b1b
liu2024audioldm2,AudioLDM 2: Learning Holistic Audio Generation With Self-Supervised Pretraining,B,semantic_scholar,33de773be1733347a01cb07a5bb1b6cdfa956a47,,,33de773be1733347a01cb07a5bb1b6cdfa956a47
wang2024v2a,V2A-Mapper: A Lightweight Solution for Vision-to-Audio Generation by Connecting Foundation Models,B,arxiv,2308.09300v4,2308.09300,,f041825c3ac6baa6fe274c5b89daa0635d1ee94d
pascual2024masked,Masked Generative Video-to-Audio Transformers with Enhanced Synchronicity,B,arxiv,2407.10387v1,2407.10387,,698fb14f45f7406648c2f9658aa952bba475f496
zhang2024foleycrafter,FoleyCrafter: Bring Silent Videos to Life with Lifelike and Synchronized Sounds,B,arxiv,2407.01494v1,2407.01494,,61c12ca7c8144a381019de74fee32cec6dc047b5
dong2023clipsonic,CLIPSonic: Text-to-Audio Synthesis with Unlabeled Videos and Pretrained Language-Vision Models,B,arxiv,2306.09635v2,2306.09635,,c70c11d6de5eec2677eaa87fd3112068db6fedfe
jeong2024read,"Read, Watch and Scream! Sound Generation from Text and Video",B,arxiv,2407.05551v2,2407.05551,,37578d7d4843d52b3e935e3fff32e553ebe35109
chen2024video,Video-Guided Foley Sound Generation with Multimodal Controls,B,arxiv,2411.17698v4,2411.17698,,f6ced92eefc6a9bc6f0004285f9bffb359ecfa32
saito2024soundctm,{Sound{CTM}: Uniting Score-based and Consistency Models for Text-to-Sound Generation},B,github,sony/soundctm,,,
wang2025frieren,Frieren: Efficient Video-to-Audio Generation Network with Rectified Flow Matching,B,arxiv,2406.00320v4,2406.00320,,b117959ad42e7330e8057353ea66e30c06d2f0b9
luo2023diff,Diff-Foley: Synchronized Video-to-Audio Synthesis with Latent Diffusion Models,B,arxiv,2306.17203v1,2306.17203,,1524253a18f24ecb33b261a0e8701b51cfad3ade
sheffer2023hear,I Hear Your True Colors: Image Guided Audio Generation,B,arxiv,2211.03089v2,2211.03089,,a070666da8a25c563b4fa1bc00311ed2960bf22f
raffel2020exploring,Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer,C,arxiv,1910.10683v4,1910.10683,,6c4b76232bb72897685d19b3d264c6ee3005bc2b
peng2024survey,A Survey on Speech Large Language Models for Understanding,B,arxiv,2410.18908,2410.18908,,aa59be106ca8b32f5cbf639e852a59aa9717632e
cui2024recent,Recent Advances in Speech Language Models: A Survey,B,arxiv,2410.03751v4,2410.03751,,4d77e3192d1246d6247dc62d418a5d17b95a1f73
ji2024wavchat,WavChat: A Survey of Spoken Dialogue Models,C,arxiv,2411.13577v2,2411.13577,,3c14dff308d93796db63e7fef99126aa810ec098
latif2023sparks,Sparks of Large Audio Models: A Survey and Outlook,B,arxiv,2308.12792v3,2308.12792,,374ebdc8240a35820cb7ab8bfca37e180e21b605
dunbar2021zero,The Zero Resource Speech Challenge 2021: Spoken language modelling,B,arxiv,2104.14700v2,2104.14700,,2a500dae25af18424997733df2e1600250293f40
lin2024alignslm,Align-SLM: Textless Spoken Language Models with Reinforcement Learning from AI Feedback,B,arxiv,2411.01834v2,2411.01834,,208bc55d3e31502f86ee695885555a1b92124c78
radford2023robust,Robust Speech Recognition via Large-Scale Weak Supervision,B,arxiv,2212.04356v1,2212.04356,,a02fbaf22237a1aedacb1320b6007cd70c1fe6ec
mostafazadeh2016corpus,A Corpus and Cloze Evaluation for Deeper Understanding of Commonsense Stories,C,semantic_scholar,85b68477a6e031d88b963833e15a4b4fc6855264,,,85b68477a6e031d88b963833e15a4b4fc6855264
yang2024uniaudio,UniAudio 1.5: Large Language Model-driven Audio Codec is A Few-shot Audio Task Learner,B,semantic_scholar,33672a1ef7bb4722902a53c77e30ec92b338a94c,,,33672a1ef7bb4722902a53c77e30ec92b338a94c
park2024long,Long-Form Speech Generation with Spoken Language Models,B,arxiv,2412.18603v2,2412.18603,,b70f44b066d7adcf89cdd0870a81e3266afdcb6d
dhariwal2020jukebox,Jukebox: A Generative Model for Music,B,arxiv,2005.00341v1,2005.00341,,67dea28495cab71703993d0d52ca4733b9a66077
ziv2024masked,Masked Audio Generation using a Single Non-Autoregressive Transformer,B,arxiv,2401.04577v2,2401.04577,,5c9ef2e05941200052b3e6ce6735c0a4c4ea9915
garcia2023vampnet,VampNet: Music Generation via Masked Acoustic Token Modeling,B,arxiv,2307.04686v2,2307.04686,,b036e281c6d73d352b963e97f3b36bec549837f8
gu2021efficiently,Efficiently Modeling Long Sequences with Structured State Spaces,C,arxiv,2111.00396v3,2111.00396,,ac2618b2ce5cdcf86f9371bcca98bc5e37e46f51
elmakies2025unsupervised,Unsupervised Speech Segmentation: A General Approach Using Speech Language Models,B,arxiv,2501.03711v1,2501.03711,,535042c83b20d6dd3a388c66c8557bccbee9d451
salmonn,SALMONN: Towards Generic Hearing Abilities for Large Language Models,B,arxiv,2310.13289v2,2310.13289,,f72be31de9f9a09d4410fd38bc717efe43444827
qwen_audio,Qwen-Audio: Advancing Universal Audio Understanding via Unified Large-Scale Audio-Language Models,B,arxiv,2311.07919v2,2311.07919,,f90595f99a0c66d2bb6d0f230f17c7cd8c58f44d
maimon2025slamming,Slamming: Training a Speech Language Model on One GPU in a Day,B,arxiv,2502.15814v2,2502.15814,,fea2e5accecdf2e5518bb19128b89d8edb8eb8a1
shi2021aishell,AISHELL-3: A Multi-Speaker Mandarin TTS Corpus,C,semantic_scholar,a6387132862d1270b1a0b7ec8352b1773ec2e990,,,a6387132862d1270b1a0b7ec8352b1773ec2e990
shi2021highland,Highland Puebla Nahuatl Speech Translation Corpus for Endangered Language Documentation,C,semantic_scholar,59f3e3cad309eb4965d67773d68bc2f91b2e376f,,,59f3e3cad309eb4965d67773d68bc2f91b2e376f
shi2021leveraging,Leveraging End-to-End ASR for Endangered Language Documentation: An Empirical Study on Yolóxochitl Mixtec,B,semantic_scholar,8c4d1e81c277f71cd9e3c9a0af356203c7948dca,,,8c4d1e81c277f71cd9e3c9a0af356203c7948dca
huang2021multi,Multi-Singer: Fast Multi-Singer Singing Voice Vocoder With A Large-Scale Corpus,C,arxiv,2112.10358v1,2112.10358,,79fbd2f769f735d0cf2ddf7ddbb89e0364105394
dai2023singstyle111,SingStyle111: A Multilingual Singing Dataset With Style Transfer,C,semantic_scholar,0cab8f24dec845c4b8e64e97dd4a92a1b6338ea1,,,0cab8f24dec845c4b8e64e97dd4a92a1b6338ea1
